# cfgfile = prep/Shapes_garpos.shapes-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
1709,S01,L01,M13,3.6917928,1.0356877400766416e-08,47.48810027590841,-1.1516303568269917e-05,False,18070,-136.40662,-481.03351,0.0,-1.92,-0.22,4.12,18073.6917928,-136.40662,-481.03351,0.0,2.4,-1.6,1.68,-0.01623580847239773,0.0001560035423597045,-5.763055494704071e-06,-0.000242551407356374,-0.0008730255055672464,-0.017078754057409273,2.805378873649289e-09
1710,S01,L01,M11,3.5724798,-2.9390675000528605e-08,45.64587493181651,-1.134121442893073e-05,False,18100,-139.29365,-480.20546,0.0,-3.38,-0.4,0.99,18103.5724798,-139.29365,-480.20546,0.0,3.08,-1.55,-1.22,-0.01623559723678554,0.0001561928230500631,-6.471232579657268e-06,-0.0002452085707316924,-0.000871955485783472,-0.016819095710338912,-8.226967496138826e-09
1711,S01,L01,M12,2.850525,-5.9255426535803365e-09,28.98846080954084,-1.0026473754860793e-05,False,18100,-139.29365,-480.20546,0.0,-3.38,-0.4,0.99,18102.850525,-139.29365,-480.20546,0.0,2.66,3.16,0.23,-0.016235599814073232,0.00015619054253284423,-6.4626926506351055e-06,-0.00024517650578287744,-0.0008719683717516518,-0.014869326629608942,-2.0787548349332496e-09
1712,S01,L01,M13,3.6896707,-2.770264339885769e-08,47.45790477098788,-1.1513301129173703e-05,False,18100,-139.29365,-480.20546,0.0,-3.38,-0.4,0.99,18103.6896707,-139.29365,-480.20546,0.0,-2.06,-0.3,-1.9,-0.016235596818292508,0.00015619319322730024,-6.472618827115803e-06,-0.00024521377577525587,-0.0008719533941369139,-0.017074301420450494,-7.508161425917592e-09
1713,S01,L01,M11,3.574814,-1.3262385791508942e-08,45.682443214419436,-1.134395976129727e-05,False,18130,-142.17565,-479.36008,0.0,4.95,-1.32,1.69,18133.574814,-142.17565,-479.36008,0.0,2.54,-2.7,1.37,-0.01623538064398326,0.0001563822481112821,-7.181128923187594e-06,-0.0002478754154513135,-0.0008708855506807105,-0.016823167056323852,-3.709951290620239e-09
1714,S01,L01,M12,2.8503704,-2.1882926109719395e-08,28.982885784289067,-1.002658384487159e-05,False,18130,-142.17565,-479.36008,0.0,4.95,-1.32,1.69,18132.8503704,-142.17565,-479.36008,0.0,-0.12,-0.25,0.34,-0.016235383296037534,0.00015637996271698513,-7.1725558553142715e-06,-0.00024784318990311405,-0.0008708984535068647,-0.014869489893820191,-7.677221913748866e-09
1715,S01,L01,M13,3.6875219,-5.256305766615431e-09,47.42722231276565,-1.15102949677494e-05,False,18130,-142.17565,-479.36008,0.0,4.95,-1.32,1.69,18133.6875219,-142.17565,-479.36008,0.0,0.08,-2.41,2.52,-0.01623538023122471,0.00015638260366305094,-7.1824627176104825e-06,-0.0002478804291617857,-0.0008708835433376426,-0.017069843263254638,-1.4254303848382222e-09
1716,S01,L01,M11,3.5770524,-1.2665170683889926e-08,45.71745827044998,-1.1346706807809032e-05,False,18160,-145.05252,-478.4974,0.0,-1.61,1.36,-2.31,18163.5770524,-145.05252,-478.4974,0.0,1.56,1.55,0.17,-0.016235158161132735,0.00015657142000499646,-7.891351577805198e-06,-0.00025054628563067063,-0.000869817919029309,-0.016827240944397442,-3.5406724219200214e-09
1717,S01,L01,M12,2.8502647,-3.796709606587232e-09,28.97900586467813,-1.0026687347815031e-05,False,18160,-145.05252,-478.4974,0.0,-1.61,1.36,-2.31,18162.8502647,-145.05252,-478.4974,0.0,-2.06,-2.53,1.14,-0.01623516089947291,0.0001565691303615736,-7.882746494365251e-06,-0.00025051390870666304,-0.0008698308354512541,-0.014869643389367158,-1.332055105107699e-09
1718,S01,L01,M13,3.6853895,2.5616923059974514e-08,47.396716105759566,-1.1507284662814044e-05,False,18160,-145.05252,-478.4974,0.0,-1.61,1.36,-2.31,18163.6853895,-145.05252,-478.4974,0.0,2.33,-4.79,-0.22,-0.016235157752774267,0.00015657176129932847,-7.892634286443767e-06,-0.00025055111192513117,-0.0008698159937282059,-0.017065378961204594,6.950940489858226e-09
1719,S01,L01,M11,3.5793386,-1.7337107768384396e-08,45.753160408081584,-1.1349454644633187e-05,False,18190,-147.92416,-477.61747,0.0,-0.65,-0.34,-1.36,18193.5793386,-147.92416,-477.61747,0.0,-0.39,1.89,-1.7,-0.01623492882923075,0.00015676032667763013,-8.601948863308095e-06,-0.00025322093009416224,-0.0008687526296090632,-0.01683131600450952,-4.8436624155989705e-09
1720,S01,L01,M12,2.8501792,-1.0468687573794833e-08,28.975918207122874,-1.0026783657220906e-05,False,18190,-147.92416,-477.61747,0.0,-0.65,-0.34,-1.36,18192.8501792,-147.92416,-477.61747,0.0,-1.57,0.29,-2.88,-0.0162349316661125,0.0001567580328706555,-8.593310843713474e-06,-0.00025318840339088895,-0.0008687655594315388,-0.014869786216850525,-3.672992743286585e-09
1721,S01,L01,M13,3.6831976,-3.3754327068106486e-08,47.365390001828786,-1.1504269799713294e-05,False,18190,-147.92416,-477.61747,0.0,-0.65,-0.34,-1.36,18193.6831976,-147.92416,-477.61747,0.0,3.32,-0.45,0.23,-0.016234928424965798,0.00015676065339327176,-8.603179244629358e-06,-0.0002532255631751245,-0.0008687507879849489,-0.017060907899365246,-9.164408287798409e-09
1722,S01,L01,M11,3.581708,4.113629323525366e-08,45.79002936917098,-1.135220239572192e-05,False,18220,-150.79046,-476.72029,0.0,2.8,-3.87,3.45,18223.581708,-150.79046,-476.72029,0.0,0.99,0.48,3.34,-0.016234691756451185,0.00015694895684421014,-9.312964668757015e-06,-0.00025589909822904276,-0.0008676897244046656,-0.0168353909374754,1.148510508919287e-08
1723,S01,L01,M12,2.850078,2.46368853805264e-08,28.972163807893367,-1.0026872207264763e-05,False,18220,-150.79046,-476.72029,0.0,2.8,-3.87,3.45,18222.850078,-150.79046,-476.72029,0.0,0.87,1.0,-2.13,-0.016234694700669385,0.0001569466586724569,-9.304292122688655e-06,-0.00025586641986896576,-0.0008677026686139361,-0.014869917537148905,8.64428445490617e-09
1724,S01,L01,M13,3.6810014,4.4887162022103056e-08,47.33382180335332,-1.1501249999990538e-05,False,18220,-150.79046,-476.72029,0.0,2.8,-3.87,3.45,18223.6810014,-150.79046,-476.72029,0.0,0.47,1.81,2.81,-0.016234691356693233,0.0001569492687349014,-9.314141675671992e-06,-0.00025590353325791827,-0.0008676879677336124,-0.017056429516482938,1.2194280030186633e-08
1725,S01,L01,M11,3.583973,3.539914914840514e-08,45.82526511486196,-1.1354949694660957e-05,False,18250,-153.65132,-475.80592,0.0,3.48,-3.5,0.85,18253.583973,-153.65132,-475.80592,0.0,1.68,-4.05,3.0,-0.016234446715353994,0.00015713730955464977,-1.002440894362829e-05,-0.00025858058271338927,-0.0008666292619268982,-0.01683946519990031,9.877069273578343e-09
1726,S01,L01,M12,2.8500111,4.59149449438936e-09,28.969777370021802,-1.0026952856731428e-05,False,18250,-153.65132,-475.80592,0.0,3.48,-3.5,0.85,18252.8500111,-153.65132,-475.80592,0.0,1.11,0.55,2.75,-0.016234449765386672,0.0001571350074075553,-1.0015703539549031e-05,-0.00025854776070169643,-0.000866642217116885,-0.014870037140839261,1.6110444367445353e-09
1727,S01,L01,M13,3.6788604,-8.131818914873926e-09,47.30311461379324,-1.149822531364679e-05,False,18250,-153.65132,-475.80592,0.0,3.48,-3.5,0.85,18253.6788604,-153.65132,-475.80592,0.0,-1.48,-1.24,-1.27,-0.016234446320871804,0.0001571376071730192,-1.0025534397746713e-05,-0.00025858482605033693,-0.0008666275871194657,-0.017051943886709508,-2.210417904269235e-09
1728,S01,L01,M11,3.5861663,2.247005335829118e-08,45.85933123894429,-1.135769648787466e-05,False,18280,-156.50663,-474.87438,0.0,-0.01,0.39,-4.06,18283.5861663,-156.50663,-474.87438,0.0,-3.01,2.31,1.98,-0.016234193866333766,0.00015732539101849356,-1.0736275919027864e-05,-0.00026126521727123486,-0.0008655713041388984,-0.01684353871233121,6.265758967227697e-09
1729,S01,L01,M12,2.8499819,1.8082240095366893e-08,28.96868555642513,-1.002702572137731e-05,False,18280,-156.50663,-474.87438,0.0,-0.01,0.39,-4.06,18282.8499819,-156.50663,-474.87438,0.0,0.77,-2.36,2.39,-0.01623419702028869,0.00015732308518391118,-1.0727539000629696e-05,-0.00026123225830687927,-0.0008655842674222726,-0.014870145199589112,6.344685998804778e-09
1730,S01,L01,M13,3.6766584,6.043872743547634e-09,47.27141680363658,-1.1495196050525761e-05,False,18280,-156.50663,-474.87438,0.0,-0.01,0.39,-4.06,18283.6766584,-156.50663,-474.87438,0.0,0.07,-0.9,-1.49,-0.016234193478489263,0.0001573256744474659,-1.0737349874553107e-05,-0.00026126926866731074,-0.0008655697107382894,-0.017047451469545224,1.6438493899428863e-09
1731,S01,L01,M11,3.588491,4.096462879003954e-08,45.89534065050114,-1.1360442732921562e-05,False,18310,-159.3563,-473.9257,0.0,-2.24,2.36,4.53,18313.588491,-159.3563,-473.9257,0.0,-1.83,1.04,2.57,-0.01623393337446636,0.00015751320806735707,-1.144856159001315e-05,-0.00026395284369639066,-0.0008645159101242319,-0.016847611411827137,1.1415558553995453e-08
1732,S01,L01,M12,2.8499722,2.5209807482352752e-08,28.968317043044124,-1.002709092080905e-05,False,18310,-159.3563,-473.9257,0.0,-2.24,2.36,4.53,18312.8499722,-159.3563,-473.9257,0.0,-1.22,0.82,-1.39,-0.01623393663136683,0.00015751089813884528,-1.1439791876203556e-05,-0.0002639197445956528,-0.0008645288825075588,-0.014870241890775895,8.845632837317652e-09
1733,S01,L01,M13,3.6743812,3.596023970601888e-08,47.23856365593872,-1.1492162518280325e-05,False,18310,-159.3563,-473.9257,0.0,-2.24,2.36,4.53,18313.6743812,-159.3563,-473.9257,0.0,-2.13,1.74,1.02,-0.01623393299553986,0.0001575134767084515,-1.1449581521452555e-05,-0.00026395669319840274,-0.0008645144014794561,-0.017042952721241317,9.786747190432266e-09
1734,S01,L01,M11,3.5907054,1.6649662224271757e-08,45.92961937849387,-1.1363188369265847e-05,False,18340,-162.20022,-472.95992,0.0,1.75,-0.55,3.77,18343.5907054,-162.20022,-472.95992,0.0,0.0,-1.33,-3.15,-0.016233665406743043,0.00015770076614033508,-1.2161256673407117e-05,-0.00026664328386947394,-0.0008634631467934879,-0.01685168320861307,4.636877770636261e-09
1735,S01,L01,M12,2.8499648,2.5857901931413417e-08,28.968048863052502,-1.0027148574604731e-05,False,18340,-162.20022,-472.95992,0.0,1.75,-0.55,3.77,18342.8499648,-162.20022,-472.95992,0.0,-2.13,3.78,-0.46,-0.016233668764617116,0.0001576984524134494,-1.2152455549097446e-05,-0.00026661005152456816,-0.0008634761253279212,-0.014870327391734696,9.073059997755095e-09
1736,S01,L01,M13,3.672198,-2.5239656855606606e-09,47.20707559034017,-1.1489125014272888e-05,False,18340,-162.20022,-472.95992,0.0,1.75,-0.55,3.77,18343.672198,-162.20022,-472.95992,0.0,-1.91,0.76,0.64,-0.016233665037190627,0.0001577010206803111,-1.2162224936634717e-05,-0.00026664693997515007,-0.0008634617190101473,-0.017038448082788198,-6.873174251964542e-10
1737,S01,L01,M11,3.5929912,1.8156201247095163e-08,45.96491118634836,-1.1365933353520963e-05,False,18370,-165.03828,-471.97708,0.0,-2.36,0.18,2.48,18373.5929912,-165.03828,-471.97708,0.0,-1.04,-2.67,3.73,-0.016233390128303465,0.00015788807200081437,-1.287435691098976e-05,-0.0002693363786336947,-0.0008624130736181667,-0.016855754038346472,5.0532272810599466e-09
1738,S01,L01,M12,2.8499582,-1.673785572649909e-08,28.967904970241023,-1.0027198802247592e-05,False,18370,-165.03828,-471.97708,0.0,-2.36,0.18,2.48,18372.8499582,-165.03828,-471.97708,0.0,0.28,0.24,-0.07,-0.016233393585972086,0.00015788575419743608,-1.286552358582799e-05,-0.00026930301174256366,-0.0008624260585648163,-0.01487040187965994,-5.873018016355758e-09
1739,S01,L01,M13,3.6699753,4.089043093293862e-10,47.17492281631792,-1.148608385272534e-05,False,18370,-165.03828,-471.97708,0.0,-2.36,0.18,2.48,18373.6699753,-165.03828,-471.97708,0.0,-1.68,-0.12,3.28,-0.01623338976993674,0.00015788831213912416,-1.2875272119777342e-05,-0.000269339835748905,-0.0008624117283241273,-0.017033938020179,1.1141881861576053e-10
1740,S01,L01,M11,3.5951903,-1.628835631031875e-08,45.998836634099376,-1.1368677628480004e-05,False,18400,-167.87039,-470.97721,0.0,0.83,-1.29,-0.24,18403.5951903,-167.87039,-470.97721,0.0,0.02,1.11,2.67,-0.016233107705820815,0.00015807513135121832,-1.3587854009869184e-05,-0.0002720319535990598,-0.0008613657560216049,-0.01685982381618912,-4.530596453555802e-09
1741,S01,L01,M12,2.8500022,3.635805405814646e-09,28.969456369387302,-1.002724172295033e-05,False,18400,-167.87039,-470.97721,0.0,0.83,-1.29,-0.24,18402.8500022,-167.87039,-470.97721,0.0,-0.93,3.43,-1.84,-0.01623311126111888,0.00015807280984137515,-1.3578990166919578e-05,-0.0002719984602185566,-0.0008613787439996127,-0.01487046553134485,1.2757202239033205e-09
1742,S01,L01,M13,3.6677928,-1.984999873317866e-08,47.143320292906,-1.148303933590723e-05,False,18400,-167.87039,-470.97721,0.0,0.83,-1.29,-0.24,18403.6677928,-167.87039,-470.97721,0.0,2.6,-0.72,-2.62,-0.01623310735931855,0.0001580753575284635,-1.3588717607153648e-05,-0.0002720352168466092,-0.0008613644906690259,-0.017029422981681457,-5.411973813540527e-09
1743,S01,L01,M11,3.5974267,3.338385895748221e-08,46.033193309208514,-1.1371421148342171e-05,False,18430,-170.69644,-469.96034,0.0,0.37,-3.49,0.99,18433.5974267,-170.69644,-469.96034,0.0,0.05,3.5,2.68,-0.01623281830466326,0.00015826195077425507,-1.4301743030531059e-05,-0.000274729847041433,-0.0008603212544941398,-0.016863892474218132,9.279927548622169e-09
1744,S01,L01,M12,2.8500062,-3.473651194010449e-09,28.969620073931083,-1.002727745651578e-05,False,18430,-170.69644,-469.96034,0.0,0.37,-3.49,0.99,18432.8500062,-170.69644,-469.96034,0.0,-3.85,-1.71,-1.16,-0.0162328219564082,0.00015825962525774034,-1.4292847801498048e-05,-0.0002746962256065966,-0.0008603342458662201,-0.014870518524457811,-1.218822320847579e-09
1745,S01,L01,M13,3.6655588,-1.0539151509914414e-08,47.11088740632968,-1.1479991775648907e-05,False,18430,-170.69644,-469.96034,0.0,0.37,-3.49,0.99,18433.6655588,-170.69644,-469.96034,0.0,-1.3,-0.84,-0.94,-0.016232817971678436,0.00015826216275629433,-1.4302553893255782e-05,-0.00027473291188241883,-0.0008603200702923127,-0.017024903429742028,-2.875182758543815e-09
1746,S01,L01,M11,3.5996035,1.949944849109576e-09,46.066652300899875,-1.1374163858303377e-05,False,18460,-173.51634,-468.92652,0.0,-1.35,1.42,-3.02,18463.5996035,-173.51634,-468.92652,0.0,-1.65,1.11,2.08,-0.016232522091246787,0.00015844853616390887,-1.5016016405049855e-05,-0.0002774298873060579,-0.0008592796333801783,-0.016867959931158683,5.417110093830502e-10
1747,S01,L01,M12,2.8500923,2.164707860235422e-09,28.972732671089233,-1.0027306121735026e-05,False,18460,-173.51634,-468.92652,0.0,-1.35,1.42,-3.02,18462.8500923,-173.51634,-468.92652,0.0,2.97,-2.26,1.26,-0.01623252583717029,0.0001584462070208865,-1.5007091527057659e-05,-0.00027739614611494974,-0.0008592926246973498,-0.014870561035166792,7.59522028603854e-10
1748,S01,L01,M13,3.663245,6.655010294928013e-08,47.077173806634704,-1.147694148019082e-05,False,18460,-173.51634,-468.92652,0.0,-1.35,1.42,-3.02,18463.663245,-173.51634,-468.92652,0.0,0.54,5.52,0.62,-0.016232521773082396,0.00015844873392979907,-1.5016774228099997e-05,-0.0002774327523224838,-0.0008592785303207165,-0.017020379821483328,1.8166981030631746e-08
1749,S01,L01,M11,3.6018111,-3.073711967839699e-08,46.10052486287998,-1.1376905711107336e-05,False,18490,-176.32997,-467.87578,0.0,-1.51,-0.26,-1.84,18493.6018111,-176.32997,-467.87578,0.0,0.54,0.26,-0.12,-0.01623221923107361,0.00015863489399693047,-1.573066879437548e-05,-0.0002801319111625288,-0.0008582409537682774,-0.016872026116929388,-8.533795559095836e-09
1750,S01,L01,M12,2.850171,-2.1903229870163648e-08,28.975648379657343,-1.0027327838331624e-05,False,18490,-176.32997,-467.87578,0.0,-1.51,-0.26,-1.84,18492.850171,-176.32997,-467.87578,0.0,3.27,-0.24,0.45,-0.016232223069759896,0.0001586325610477016,-1.5721713867657665e-05,-0.0002800980504524272,-0.0008582539447005149,-0.014870593241022608,-7.684882646907809e-09
1751,S01,L01,M13,3.6610399,-3.001351357661224e-08,47.04514469880877,-1.1473888745579687e-05,False,18490,-176.32997,-467.87578,0.0,-1.51,-0.26,-1.84,18493.6610399,-176.32997,-467.87578,0.0,0.3,-0.55,-0.24,-0.016232218928501123,0.00015863507782896795,-1.5731374442142266e-05,-0.00028013457939008574,-0.0008582399301308052,-0.017015852595944594,-8.198084266997085e-09
1752,S01,L01,M11,3.6040032,-6.18163987680664e-09,46.13404407313632,-1.1379646655243213e-05,False,18520,-179.13724,-466.80815,0.0,1.57,-2.43,-1.5,18523.6040032,-179.13724,-466.80815,0.0,-4.51,1.16,-2.46,-0.01623190989653999,0.00015882103031817973,-1.6445692895227833e-05,-0.00028283574663230573,-0.0008572052782233611,-0.016876090955139342,-1.7152148590326988e-09
1753,S01,L01,M12,2.8502739,7.122430787286722e-09,28.979318415683906,-1.0027342731065649e-05,False,18520,-179.13724,-466.80815,0.0,1.57,-2.43,-1.5,18522.8502739,-179.13724,-466.80815,0.0,2.82,2.28,-2.61,-0.016231913825754923,0.00015881869362416963,-1.6436708468394403e-05,-0.00028280177032805314,-0.0008572182671479994,-0.014870615327045276,2.4988583424701005e-09
1754,S01,L01,M13,3.6587959,-2.0686434652343384e-08,47.01239468338716,-1.1470833892206164e-05,False,18520,-179.13724,-466.80815,0.0,1.57,-2.43,-1.5,18523.6587959,-179.13724,-466.80815,0.0,3.13,-1.18,-0.43,-0.01623190961082744,0.00015882120018260033,-1.6446346026783366e-05,-0.00028283821657535513,-0.000857204334025011,-0.01701132222826728,-5.6538913550951975e-09
1755,S01,L01,M11,3.6062246,-1.8038524190753455e-08,46.16798666332383,-1.1382386659039246e-05,False,18550,-181.93805,-465.72368,0.0,-0.49,1.4,-1.39,18553.6062246,-181.93805,-465.72368,0.0,2.47,-1.36,1.87,-0.016231594335525675,0.0001590069513703865,-1.7161078365766445e-05,-0.000285541194095597,-0.000856172656796027,-0.016880154398819115,-5.002052272384816e-09
1756,S01,L01,M12,2.850415,1.6977345760592412e-08,28.984416498469926,-1.0027350997673501e-05,False,18550,-181.93805,-465.72368,0.0,-0.49,1.4,-1.39,18552.850415,-181.93805,-465.72368,0.0,-1.93,4.12,-1.12,-0.016231598351951624,0.00015900461089790753,-1.715206468752605e-05,-0.0002855071052622612,-0.0008561856427944865,-0.014870627586479179,5.956096171821912e-09
1757,S01,L01,M13,3.6565084,2.7244575432005025e-08,46.978914111848525,-1.1467777300012464e-05,False,18550,-181.93805,-465.72368,0.0,-0.49,1.4,-1.39,18553.6565084,-181.93805,-465.72368,0.0,2.6,0.02,-4.9,-0.01623159406824757,0.0001590071070789379,-1.7161678046872034e-05,-0.0002855434620305391,-0.0008561717928765014,-0.017006789281908186,7.450981165391113e-09
1758,S01,L01,M11,3.6084298,-1.963115628441811e-08,46.20161077731524,-1.1385125698186757e-05,False,18580,-184.73229,-464.62241,0.0,-1.65,-2.67,0.33,18583.6084298,-184.73229,-464.62241,0.0,3.08,-0.9,1.66,-0.016231272848355006,0.0001591926630580193,-1.7876810964827826e-05,-0.0002882480281350021,-0.0008551431336077361,-0.016884216411918774,-5.440359718278387e-09
1759,S01,L01,M12,2.8504718,3.139922911833484e-08,28.986447786482074,-1.0027352888085475e-05,False,18580,-184.73229,-464.62241,0.0,-1.65,-2.67,0.33,18582.8504718,-184.73229,-464.62241,0.0,-1.59,-5.05,2.51,-0.01623127694897564,0.00015919031853525554,-1.7867767373756305e-05,-0.0002882138264305624,-0.0008551561170850733,-0.01487063038997259,1.101544966353174e-08
1760,S01,L01,M13,3.6542082,2.332038257412604e-08,46.945235405547436,-1.1464719393026782e-05,False,18580,-184.73229,-464.62241,0.0,-1.65,-2.67,0.33,18583.6542082,-184.73229,-464.62241,0.0,-1.39,3.98,-1.77,-0.016231272600632438,0.00015919280465812003,-1.7877357174128576e-05,-0.00028825009382760496,-0.0008551423494765945,-0.01700225438570392,6.381788097975516e-09
1761,S01,L01,M11,3.6105635,-2.993921541683807e-08,46.2340950308502,-1.1387863748146015e-05,False,18610,-187.51987,-463.50437,0.0,0.3,0.5,-1.7,18613.6105635,-187.51987,-463.50437,0.0,1.0,-0.31,-0.75,-0.016230945736513392,0.00015937817125484844,-1.8592876274728503e-05,-0.0002909560224338911,-0.0008541167527798258,-0.016888276958045737,-8.292117215091821e-09
1762,S01,L01,M12,2.8506585,-1.6406930500316203e-08,28.99333031413326,-1.002734865154787e-05,False,18610,-187.51987,-463.50437,0.0,0.3,0.5,-1.7,18612.8506585,-187.51987,-463.50437,0.0,0.62,-1.93,-0.67,-0.016230949916818484,0.00015937582324207695,-1.8583805324070818e-05,-0.0002909217196914517,-0.0008541297295273469,-0.01487062410715941,-5.755487919589797e-09
1763,S01,L01,M13,3.6519311,-2.1398821339706988e-08,46.91187335258951,-1.1461660595883133e-05,False,18610,-187.51987,-463.50437,0.0,0.3,0.5,-1.7,18613.6519311,-187.51987,-463.50437,0.0,0.08,0.2,-1.85,-0.01623094550889722,0.00015937829907407156,-1.8593370081756618e-05,-0.0002909578898139118,-0.0008541160463814426,-0.01699771816938953,-5.8595905905178824e-09
1764,S01,L01,M11,3.6127549,2.1564681612942512e-09,46.26736064830712,-1.1390600791762918e-05,False,18640,-190.30068,-462.36961,0.0,-1.28,-0.81,2.94,18643.6127549,-190.30068,-462.36961,0.0,-0.37,2.12,-1.95,-0.01623061330047271,0.00015956348240541812,-1.930926208228101e-05,-0.0002936649590126557,-0.0008530935552777978,-0.016892336011760357,5.969040817177529e-10
1765,S01,L01,M12,2.8508349,4.637714941528069e-09,28.99968317562596,-1.002733853906995e-05,False,18640,-190.30068,-462.36961,0.0,-1.28,-0.81,2.94,18642.8508349,-190.30068,-462.36961,0.0,0.7,2.8,-0.14,-0.01623061755737267,0.00015956113062888945,-1.9300163113142352e-05,-0.00029363055493471024,-0.000853106525699906,-0.014870609110288039,1.626791812370243e-09
1766,S01,L01,M13,3.649609,-6.8148154861426254e-09,46.877732719647696,-1.1458601338984474e-05,False,18640,-190.30068,-462.36961,0.0,-1.28,-0.81,2.94,18643.649609,-190.30068,-462.36961,0.0,1.51,0.56,2.04,-0.01623061309452567,0.00015956359615920348,-1.9309702201587297e-05,-0.00029366662314242524,-0.0008530929279253558,-0.016993181271255427,-1.8672727808421996e-09
1767,S01,L01,M11,3.6149046,-1.595089370347605e-08,46.299983227588115,-1.1393336802552504e-05,False,18670,-193.07462,-461.21816,0.0,-0.88,0.03,0.81,18673.6149046,-193.07462,-461.21816,0.0,1.3,2.75,-0.43,-0.01623027584195879,0.00015974860224660665,-2.0025953441500148e-05,-0.00029637460955738197,-0.0008520735859800469,-0.01689639353378526,-4.412535115072558e-09
1768,S01,L01,M12,2.8510163,-7.903468884120351e-09,29.006289387543347,-1.0027322800779095e-05,False,18670,-193.07462,-461.21816,0.0,-0.88,0.03,0.81,18672.8510163,-193.07462,-461.21816,0.0,-1.5,-0.18,-3.25,-0.016230280171701056,0.00015974624678627696,-2.0016827165571084e-05,-0.00029634010904625507,-0.0008520865485196937,-0.014870585770299023,-2.772158419483972e-09
1769,S01,L01,M13,3.6472963,-5.6699696428459555e-09,46.84368247238183,-1.1455542045751825e-05,False,18670,-193.07462,-461.21816,0.0,-0.88,0.03,0.81,18673.6472963,-193.07462,-461.21816,0.0,1.28,1.23,3.33,-0.016230275658328124,0.0001597487021254419,-2.0026340431169506e-05,-0.00029637607250906537,-0.0008520730363442588,-0.01698864431923778,-1.554567863326639e-09
1770,S01,L01,M11,3.6170788,5.4981111614394146e-09,46.33288030643865,-1.1396071760639828e-05,False,18700,-195.8416,-460.05007,0.0,-0.13,-4.59,-0.41,18703.6170788,-195.8416,-460.05007,0.0,0.63,0.2,1.23,-0.01622993366177748,0.000159933537026981,-2.0742937384934884e-05,-0.00029908475323544014,-0.0008510568869406769,-0.01690044949464578,1.5200418701510898e-09
1771,S01,L01,M12,2.8511919,8.562726993692734e-09,29.012618586702388,-1.0027301686860151e-05,False,18700,-195.8416,-460.05007,0.0,-0.13,-4.59,-0.41,18702.8511919,-195.8416,-460.05007,0.0,0.27,0.31,1.45,-0.01622993806100972,0.00015993117772518807,-2.0733783598024432e-05,-0.0002990501577476746,-0.0008510698413431603,-0.014870554458218136,3.0032095976739726e-09
1772,S01,L01,M13,3.6450633,1.548991786611278e-08,46.81072689795553,-1.1452483138652454e-05,False,18700,-195.8416,-460.05007,0.0,-0.13,-4.59,-0.41,18703.6450633,-195.8416,-460.05007,0.0,0.15,-2.41,-1.0,-0.01622993350100802,0.00015993362323172693,-2.074327185423416e-05,-0.0002990860173115922,-0.0008510564136239564,-0.01698410793985833,4.2495607588399764e-09
1773,S01,L01,M11,3.6191948,-2.750100848457132e-08,46.364894828133515,-1.1398805640069781e-05,False,18730,-198.60151,-458.86538,0.0,-0.57,-1.66,-0.61,18733.6191948,-198.60151,-458.86538,0.0,2.08,1.38,-0.4,-0.01622958706157881,0.00016011829253700393,-2.1460199169713302e-05,-0.00030179516250328025,-0.0008500435027333329,-0.01690450385585031,-7.598653872786798e-09
1774,S01,L01,M12,2.8514203,-2.309071924831921e-08,29.020966191247823,-1.0027275447020802e-05,False,18730,-198.60151,-458.86538,0.0,-0.57,-1.66,-0.61,18732.8514203,-198.60151,-458.86538,0.0,-2.67,-0.84,0.33,-0.016229591526105855,0.00016011592966952757,-2.1451019353799567e-05,-0.0003017604798842321,-0.0008500564463585101,-0.014870515544363524,-8.097971154752415e-09
1775,S01,L01,M13,3.6426954,-2.1357599859078973e-08,46.77577290198093,-1.1449425056065781e-05,False,18730,-198.60151,-458.86538,0.0,-0.57,-1.66,-0.61,18733.6426954,-198.60151,-458.86538,0.0,-0.91,1.49,-1.31,-0.01622958692490404,0.0001601183648605227,-2.1460480153732917e-05,-0.00030179622409493435,-0.0008500431065625454,-0.016979572783236637,-5.863130869698807e-09
1776,S01,L01,M11,3.6214007,4.522409115669806e-08,46.39810874072066,-1.1401538424088746e-05,False,18760,-201.35425,-457.66414,0.0,-1.1,-1.2,1.84,18763.6214007,-201.35425,-457.66414,0.0,-0.71,-2.88,5.23,-0.01622923634168008,0.0001603028752765323,-2.217772680741988e-05,-0.000304505620225349,-0.0008490334740418864,-0.016908556592553126,1.2488010903144442e-08
1777,S01,L01,M12,2.8516727,-8.41112926799645e-09,29.03007464483875,-1.002724433136822e-05,False,18760,-201.35425,-457.66414,0.0,-1.1,-1.2,1.84,18762.8516727,-201.35425,-457.66414,0.0,0.17,2.26,-0.37,-0.016229240868293617,0.0001603005085744943,-2.2168520334545255e-05,-0.00030447085036321674,-0.000849046407231891,-0.014870469399645763,-2.949542332597588e-09
