,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
498,S01,L01,M11,2.984480980837734,0.0,0.0,0.0,FALSE,5980,419.9612237087014,271.35322106267694,0.0,-2.2974955219148336,3.0171675791039982,-1.0389369388995964,5982.984480980837,419.9612237087014,271.35322106267694,0.0,-1.4245128068521953,-2.085461493449315,-0.5564397989911598
499,S01,L01,M12,3.615289972916365,0.0,0.0,0.0,FALSE,5980,419.9612237087014,271.35322106267694,0.0,-2.2974955219148336,3.0171675791039982,-1.0389369388995964,5983.615289972917,419.9612237087014,271.35322106267694,0.0,1.06389780216623,0.9043457442634595,3.273007967553078
500,S01,L01,M13,3.530154619021747,0.0,0.0,0.0,FALSE,5980,419.9612237087014,271.35322106267694,0.0,-2.2974955219148336,3.0171675791039982,-1.0389369388995964,5983.530154619022,419.9612237087014,271.35322106267694,0.0,-0.9747775765759233,-0.7954598878223749,-1.7977755898741898
501,S01,L01,M11,2.9831617678817826,0.0,0.0,0.0,FALSE,6010,421.58362064625965,268.825688509842,0.0,3.024596988868599,0.45548906570613035,0.49627519841386275,6012.983161767882,421.58362064625965,268.825688509842,0.0,-0.40487861685229987,0.46413197461332517,-4.292326848510094
502,S01,L01,M12,3.613843733607019,0.0,0.0,0.0,FALSE,6010,421.58362064625965,268.825688509842,0.0,3.024596988868599,0.45548906570613035,0.49627519841386275,6013.613843733607,421.58362064625965,268.825688509842,0.0,-2.898490639628522,-2.6915601242081744,-4.5811201719004835
503,S01,L01,M13,3.532711436752808,0.0,0.0,0.0,FALSE,6010,421.58362064625965,268.825688509842,0.0,3.024596988868599,0.45548906570613035,0.49627519841386275,6013.532711436753,421.58362064625965,268.825688509842,0.0,0.5578489031246401,1.874220030571357,4.259432497715218
504,S01,L01,M11,2.9819038723426408,0.0,0.0,0.0,FALSE,6040,423.1908058474149,266.28845608891044,0.0,-0.8268124463996266,-0.5643750880700212,0.21596216939954244,6042.981903872343,423.1908058474149,266.28845608891044,0.0,-3.739161790239583,-0.6576699507684178,1.7230681643614334
505,S01,L01,M12,3.612398279949038,0.0,0.0,0.0,FALSE,6040,423.1908058474149,266.28845608891044,0.0,-0.8268124463996266,-0.5643750880700212,0.21596216939954244,6043.612398279949,423.1908058474149,266.28845608891044,0.0,-2.6522931338030853,1.191352395296515,1.094480077032093
506,S01,L01,M13,3.535350759419098,0.0,0.0,0.0,FALSE,6040,423.1908058474149,266.28845608891044,0.0,-0.8268124463996266,-0.5643750880700212,0.21596216939954244,6043.535350759419,423.1908058474149,266.28845608891044,0.0,-3.1167716677020008,1.7387550835905239,-1.0659230052417363
507,S01,L01,M11,2.980632858366379,0.0,0.0,0.0,FALSE,6070,424.78272132111516,263.7416153492425,0.0,1.4032742343706541,0.43212040135579044,-0.18092219862822037,6072.980632858366,424.78272132111516,263.7416153492425,0.0,2.052433940105996,1.0592735105963023,2.463084877084514
508,S01,L01,M12,3.610963189648355,0.0,0.0,0.0,FALSE,6070,424.78272132111516,263.7416153492425,0.0,1.4032742343706541,0.43212040135579044,-0.18092219862822037,6073.610963189648,424.78272132111516,263.7416153492425,0.0,2.0561702677646094,1.4382912740529818,-0.4955752331737572
509,S01,L01,M13,3.5379485894888267,0.0,0.0,0.0,FALSE,6070,424.78272132111516,263.7416153492425,0.0,1.4032742343706541,0.43212040135579044,-0.18092219862822037,6073.537948589489,424.78272132111516,263.7416153492425,0.0,2.3315523280390043,2.2105431913540867,-1.5775177423055162
510,S01,L01,M11,2.979375571030601,0.0,0.0,0.0,FALSE,6100,426.35930962727656,261.1852581868895,0.0,1.3981160474841905,-1.2667488048529985,1.8571000403226803,6102.979375571031,426.35930962727656,261.1852581868895,0.0,0.09979304007968019,0.7637452276392722,0.6593425020110187
511,S01,L01,M12,3.609476781062277,0.0,0.0,0.0,FALSE,6100,426.35930962727656,261.1852581868895,0.0,1.3981160474841905,-1.2667488048529985,1.8571000403226803,6103.609476781062,426.35930962727656,261.1852581868895,0.0,-1.7461918820304034,1.107297041920567,-0.10340570010329701
512,S01,L01,M13,3.540530307168233,0.0,0.0,0.0,FALSE,6100,426.35930962727656,261.1852581868895,0.0,1.3981160474841905,-1.2667488048529985,1.8571000403226803,6103.540530307168,426.35930962727656,261.1852581868895,0.0,-1.732312626900978,1.8631067982363443,-1.1574789046463219
513,S01,L01,M11,2.97814194621611,0.0,0.0,0.0,FALSE,6130,427.9205138788557,258.61947684127756,0.0,0.36989304790320576,2.9094020701126353,3.315466050591791,6132.978141946216,427.9205138788557,258.61947684127756,0.0,1.1115517930277496,0.07093368759646443,0.3487142413938134
514,S01,L01,M12,3.6080215697992735,0.0,0.0,0.0,FALSE,6130,427.9205138788557,258.61947684127756,0.0,0.36989304790320576,2.9094020701126353,3.315466050591791,6133.608021569799,427.9205138788557,258.61947684127756,0.0,-0.6567328312064499,1.8404905542989802,2.7652515659937564
515,S01,L01,M13,3.5430689459333786,0.0,0.0,0.0,FALSE,6130,427.9205138788557,258.61947684127756,0.0,0.36989304790320576,2.9094020701126353,3.315466050591791,6133.543068945934,427.9205138788557,258.61947684127756,0.0,0.5413670696509204,0.8075481809291932,3.0613606710794983
516,S01,L01,M11,2.976859953602545,0.0,0.0,0.0,FALSE,6160,429.4662777439022,256.04436389188004,0.0,1.9720137259192063,-2.5325991208689853,-1.3114302604412886,6162.976859953603,429.4662777439022,256.04436389188004,0.0,0.6066868296581289,-1.400598504911451,-4.20512712481966
517,S01,L01,M12,3.6065033181019057,0.0,0.0,0.0,FALSE,6160,429.4662777439022,256.04436389188004,0.0,1.9720137259192063,-2.5325991208689853,-1.3114302604412886,6163.606503318102,429.4662777439022,256.04436389188004,0.0,-0.15865769186874967,-1.7024178971718862,-1.0626930668318642
518,S01,L01,M13,3.545709833653422,0.0,0.0,0.0,FALSE,6160,429.4662777439022,256.04436389188004,0.0,1.9720137259192063,-2.5325991208689853,-1.3114302604412886,6163.545709833654,429.4662777439022,256.04436389188004,0.0,-0.34712073022328865,2.779527443142045,0.5837345021174266
519,S01,L01,M11,2.9757199678161337,0.0,0.0,0.0,FALSE,6190,430.9965454475917,253.4600122548763,0.0,2.220047285586053,2.222667670950557,4.017240635748694,6192.975719967816,430.9965454475917,253.4600122548763,0.0,-0.3195029681862155,-1.308037467591306,2.253116321737858
520,S01,L01,M12,3.6050480978394233,0.0,0.0,0.0,FALSE,6190,430.9965454475917,253.4600122548763,0.0,2.220047285586053,2.222667670950557,4.017240635748694,6193.605048097839,430.9965454475917,253.4600122548763,0.0,0.8481818099639593,3.449229850134189,1.8767990040201996
521,S01,L01,M13,3.548273008832914,0.0,0.0,0.0,FALSE,6190,430.9965454475917,253.4600122548763,0.0,2.220047285586053,2.222667670950557,4.017240635748694,6193.548273008833,430.9965454475917,253.4600122548763,0.0,-2.9007521467589377,0.41481408072515924,-4.098347480123838
522,S01,L01,M11,2.974491507019627,0.0,0.0,0.0,FALSE,6220,432.51126177423777,250.8665151797999,0.0,2.2002554895982103,-0.1774799832393276,1.03283269990459,6222.97449150702,432.51126177423777,250.8665151797999,0.0,0.9590926648129193,-1.0811607022738008,-0.1714879950521743
523,S01,L01,M12,3.6034945185827896,0.0,0.0,0.0,FALSE,6220,432.51126177423777,250.8665151797999,0.0,2.2002554895982103,-0.1774799832393276,1.03283269990459,6223.603494518583,432.51126177423777,250.8665151797999,0.0,2.4905057188356974,-2.1033004176632843,1.363284361759154
524,S01,L01,M13,3.550848107957822,0.0,0.0,0.0,FALSE,6220,432.51126177423777,250.8665151797999,0.0,2.2002554895982103,-0.1774799832393276,1.03283269990459,6223.550848107958,432.51126177423777,250.8665151797999,0.0,1.0831785727669305,-1.2530511710528032,0.7187054207780215
525,S01,L01,M11,2.973285692758914,0.0,0.0,0.0,FALSE,6250,434.0103720692848,248.26396624617303,0.0,0.4558198725112776,-2.910464141708956,-3.735281734622522,6252.9732856927585,434.0103720692848,248.26396624617303,0.0,0.05099352277745198,2.245129588830159,-0.46564946256193107
526,S01,L01,M12,3.601996284066718,0.0,0.0,0.0,FALSE,6250,434.0103720692848,248.26396624617303,0.0,0.4558198725112776,-2.910464141708956,-3.735281734622522,6253.601996284066,434.0103720692848,248.26396624617303,0.0,-0.7097865465538655,-2.001015121481218,-3.7186178040988334
527,S01,L01,M13,3.553490621542627,0.0,0.0,0.0,FALSE,6250,434.0103720692848,248.26396624617303,0.0,0.4558198725112776,-2.910464141708956,-3.735281734622522,6253.553490621543,434.0103720692848,248.26396624617303,0.0,-1.0351241131902835,-3.706862692009671,-2.3700509798499176
528,S01,L01,M11,2.9721555799967487,0.0,0.0,0.0,FALSE,6280,435.49382224127976,245.65245936013062,0.0,0.08964697762296274,1.7665863331773906,-0.17334278437254952,6282.972155579997,435.49382224127976,245.65245936013062,0.0,-2.448105452237504,2.185287791949583,1.2825436517220796
529,S01,L01,M12,3.600489195028625,0.0,0.0,0.0,FALSE,6280,435.49382224127976,245.65245936013062,0.0,0.08964697762296274,1.7665863331773906,-0.17334278437254952,6283.600489195029,435.49382224127976,245.65245936013062,0.0,-1.6005784489387107,0.6888369146266463,-0.583971272969418
530,S01,L01,M13,3.5559847663051496,0.0,0.0,0.0,FALSE,6280,435.49382224127976,245.65245936013062,0.0,0.08964697762296274,1.7665863331773906,-0.17334278437254952,6283.555984766305,435.49382224127976,245.65245936013062,0.0,0.21286028832175297,0.0957189406724373,-1.465121722858367
531,S01,L01,M11,2.971001318637198,0.0,0.0,0.0,FALSE,6310,436.96155876382375,243.03208875103178,0.0,2.9986434061302547,-1.3597867138353381,1.4789460692800391,6312.971001318637,436.96155876382375,243.03208875103178,0.0,0.3815250863866307,2.6163239964365577,-1.6878699002682889
532,S01,L01,M12,3.5989074813720183,0.0,0.0,0.0,FALSE,6310,436.96155876382375,243.03208875103178,0.0,2.9986434061302547,-1.3597867138353381,1.4789460692800391,6313.598907481372,436.96155876382375,243.03208875103178,0.0,0.012465733017419938,1.4994145769416336,4.6389800090466204
533,S01,L01,M13,3.55855063886543,0.0,0.0,0.0,FALSE,6310,436.96155876382375,243.03208875103178,0.0,2.9986434061302547,-1.3597867138353381,1.4789460692800391,6313.558550638865,436.96155876382375,243.03208875103178,0.0,-0.6703585967951261,-2.2482492151427254,-1.1404029061196364
534,S01,L01,M11,2.9698887041050344,0.0,0.0,0.0,FALSE,6340,438.4135286775039,240.40294896805966,0.0,-0.8675714981258197,-0.22312759058205212,-0.1344293900639471,6342.969888704105,438.4135286775039,240.40294896805966,0.0,-3.8472996806437014,0.2188380458389298,2.8873020253558477
535,S01,L01,M12,3.5973741668110777,0.0,0.0,0.0,FALSE,6340,438.4135286775039,240.40294896805966,0.0,-0.8675714981258197,-0.22312759058205212,-0.1344293900639471,6343.597374166811,438.4135286775039,240.40294896805966,0.0,0.6122978599303569,-0.021474484239048585,0.0005879087265743195
536,S01,L01,M13,3.5610648703540018,0.0,0.0,0.0,FALSE,6340,438.4135286775039,240.40294896805966,0.0,-0.8675714981258197,-0.22312759058205212,-0.1344293900639471,6343.561064870354,438.4135286775039,240.40294896805966,0.0,1.1765709311871382,2.6984194288494514,2.2925278446318518
537,S01,L01,M11,2.968771024679944,0.0,0.0,0.0,FALSE,6370,439.8496795918036,237.76513487681012,0.0,0.5310910901755646,-0.7048981849441991,0.6745298337364652,6372.96877102468,439.8496795918036,237.76513487681012,0.0,-3.2384629861512444,1.0680495752762158,1.258700718072949
538,S01,L01,M12,3.5958083140963932,0.0,0.0,0.0,FALSE,6370,439.8496795918036,237.76513487681012,0.0,0.5310910901755646,-0.7048981849441991,0.6745298337364652,6373.595808314097,439.8496795918036,237.76513487681012,0.0,-1.2272867039461317,1.0864846961208772,0.9845941661693474
539,S01,L01,M13,3.563643113303365,0.0,0.0,0.0,FALSE,6370,439.8496795918036,237.76513487681012,0.0,0.5310910901755646,-0.7048981849441991,0.6745298337364652,6373.563643113303,439.8496795918036,237.76513487681012,0.0,-2.4640566378953497,-1.2814415809384014,-0.7904604852437317
540,S01,L01,M11,2.9676491171783996,0.0,0.0,0.0,FALSE,6400,441.2699596869936,235.11874165586852,0.0,1.3983504460957643,-3.9117879004876115,-1.964003582322984,6402.967649117179,441.2699596869936,235.11874165586852,0.0,1.9550553019068215,0.23980003036960007,-0.4709261081433856
541,S01,L01,M12,3.594245734174633,0.0,0.0,0.0,FALSE,6400,441.2699596869936,235.11874165586852,0.0,1.3983504460957643,-3.9117879004876115,-1.964003582322984,6403.594245734174,441.2699596869936,235.11874165586852,0.0,4.0488676779279205,3.3244362525716,-0.6263432205244526
542,S01,L01,M13,3.5662012331391044,0.0,0.0,0.0,FALSE,6400,441.2699596869936,235.11874165586852,0.0,1.3983504460957643,-3.9117879004876115,-1.964003582322984,6403.5662012331395,441.2699596869936,235.11874165586852,0.0,-2.0506724834085124,-0.699607598159414,0.8957565778965552
543,S01,L01,M11,2.9665709567933773,0.0,0.0,0.0,FALSE,6430,442.67431771600127,232.46386479337556,0.0,-2.0409542686201516,0.6640304999246931,-2.861762880664972,6432.9665709567935,442.67431771600127,232.46386479337556,0.0,4.4805790826237075,1.1131200403702002,0.7612939413109107
544,S01,L01,M12,3.5926777241012195,0.0,0.0,0.0,FALSE,6430,442.67431771600127,232.46386479337556,0.0,-2.0409542686201516,0.6640304999246931,-2.861762880664972,6433.592677724101,442.67431771600127,232.46386479337556,0.0,2.6982590685313586,1.150537299918738,0.0240465498165037
545,S01,L01,M13,3.5687208848592276,0.0,0.0,0.0,FALSE,6430,442.67431771600127,232.46386479337556,0.0,-2.0409542686201516,0.6640304999246931,-2.861762880664972,6433.568720884859,442.67431771600127,232.46386479337556,0.0,1.5155609572832318,0.006243034110272089,0.4209403521314516
546,S01,L01,M11,2.965535891245901,0.0,0.0,0.0,FALSE,6460,444.06270300625977,229.80060008358188,0.0,3.695934669783268,-1.702261993068029,1.243445749499483,6462.965535891246,444.06270300625977,229.80060008358188,0.0,-3.1894986319476684,-2.5302678396140172,1.5934283226790047
547,S01,L01,M12,3.591055630441083,0.0,0.0,0.0,FALSE,6460,444.06270300625977,229.80060008358188,0.0,3.695934669783268,-1.702261993068029,1.243445749499483,6463.591055630441,444.06270300625977,229.80060008358188,0.0,0.7029503686866132,1.3835784961349833,-1.2747889157210646
548,S01,L01,M13,3.571241476264766,0.0,0.0,0.0,FALSE,6460,444.06270300625977,229.80060008358188,0.0,3.695934669783268,-1.702261993068029,1.243445749499483,6463.571241476265,444.06270300625977,229.80060008358188,0.0,3.2493569483796683,-0.299270608137571,-0.7624170188251643
549,S01,L01,M11,2.964472640480047,0.0,0.0,0.0,FALSE,6490,445.43506546153674,227.1290436233915,0.0,-1.1408734440000328,-3.018641954693319,0.10747022740006527,6492.96447264048,445.43506546153674,227.1290436233915,0.0,1.122989812926193,-1.6760109073036302,-0.07915559601869357
550,S01,L01,M12,3.589405151236254,0.0,0.0,0.0,FALSE,6490,445.43506546153674,227.1290436233915,0.0,-1.1408734440000328,-3.018641954693319,0.10747022740006527,6493.589405151236,445.43506546153674,227.1290436233915,0.0,0.9555673473044025,-1.616457690537743,3.957963647670859
551,S01,L01,M13,3.573773344307302,0.0,0.0,0.0,FALSE,6490,445.43506546153674,227.1290436233915,0.0,-1.1408734440000328,-3.018641954693319,0.10747022740006527,6493.5737733443075,445.43506546153674,227.1290436233915,0.0,-0.6022270853956084,0.41283566526468746,-0.399597458657415
552,S01,L01,M11,2.9634353059820566,0.0,0.0,0.0,FALSE,6520,446.79135556374155,224.44929180889454,0.0,-1.6506671217999067,-1.5536142168656648,1.0879655998372226,6522.963435305982,446.79135556374155,224.44929180889454,0.0,-1.375188991244728,1.7304105378135177,-2.5376294082441526
553,S01,L01,M12,3.5878209149399822,0.0,0.0,0.0,FALSE,6520,446.79135556374155,224.44929180889454,0.0,-1.6506671217999067,-1.5536142168656648,1.0879655998372226,6523.58782091494,446.79135556374155,224.44929180889454,0.0,0.8752172491572505,-0.07238208910509296,-0.8283711651662037
554,S01,L01,M13,3.576303733976167,0.0,0.0,0.0,FALSE,6520,446.79135556374155,224.44929180889454,0.0,-1.6506671217999067,-1.5536142168656648,1.0879655998372226,6523.576303733977,446.79135556374155,224.44929180889454,0.0,2.4325050025632295,-3.880146164803527,-1.5467713969225856
555,S01,L01,M11,2.9624314346762914,0.0,0.0,0.0,FALSE,6550,448.1315243747122,221.76144133188873,0.0,-0.7732401095419794,1.1180639285494989,1.756958447410651,6552.962431434677,448.1315243747122,221.76144133188873,0.0,-0.4068733118540889,3.158801217610915,-1.8298384769266098
556,S01,L01,M12,3.586170402917782,0.0,0.0,0.0,FALSE,6550,448.1315243747122,221.76144133188873,0.0,-0.7732401095419794,1.1180639285494989,1.756958447410651,6553.586170402918,448.1315243747122,221.76144133188873,0.0,-0.9518055634667362,-3.5271923529297493,3.259279399879545
557,S01,L01,M13,3.5787877797347765,0.0,0.0,0.0,FALSE,6550,448.1315243747122,221.76144133188873,0.0,-0.7732401095419794,1.1180639285494989,1.756958447410651,6553.578787779735,448.1315243747122,221.76144133188873,0.0,-3.7939657133321623,-1.143009417253106,-1.6798745000502902
558,S01,L01,M11,2.9614516171011394,0.0,0.0,0.0,FALSE,6580,449.45552353798115,219.065589176391,0.0,-0.15647674143955015,-0.3525431166208207,1.3029803348287896,6582.961451617101,449.45552353798115,219.065589176391,0.0,0.3330420958861595,-0.17735746613749198,1.804362574971951
559,S01,L01,M12,3.584534964694927,0.0,0.0,0.0,FALSE,6580,449.45552353798115,219.065589176391,0.0,-0.15647674143955015,-0.3525431166208207,1.3029803348287896,6583.584534964695,449.45552353798115,219.065589176391,0.0,1.5276473430736435,-2.928977732169599,1.1252779023605453
560,S01,L01,M13,3.58129496088634,0.0,0.0,0.0,FALSE,6580,449.45552353798115,219.065589176391,0.0,-0.15647674143955015,-0.3525431166208207,1.3029803348287896,6583.581294960886,449.45552353798115,219.065589176391,0.0,1.72399235489727,-1.354639383625383,-0.45607714157243334
561,S01,L01,M11,2.960474057841097,0.0,0.0,0.0,FALSE,6610,450.7633052805199,216.3618326151376,0.0,-4.774930429186886,3.1467692876544047,4.347076276725235,6612.960474057841,450.7633052805199,216.3618326151376,0.0,4.815840291150756,-1.064675371419136,-1.67415122460432
562,S01,L01,M12,3.5829337577452387,0.0,0.0,0.0,FALSE,6610,450.7633052805199,216.3618326151376,0.0,-4.774930429186886,3.1467692876544047,4.347076276725235,6613.582933757745,450.7633052805199,216.3618326151376,0.0,-3.680746678303662,1.0591907658910102,-1.5729397146165702
563,S01,L01,M13,3.58375643633845,0.0,0.0,0.0,FALSE,6610,450.7633052805199,216.3618326151376,0.0,-4.774930429186886,3.1467692876544047,4.347076276725235,6613.583756436338,450.7633052805199,216.3618326151376,0.0,1.9168172196872708,1.7595860771389389,-1.6345076216917698
564,S01,L01,M11,2.9594904854924478,0.0,0.0,0.0,FALSE,6640,452.0548224144632,213.65026920607454,0.0,2.976975748160465,-1.3966998608138086,-0.3558952689590414,6642.959490485492,452.0548224144632,213.65026920607454,0.0,1.9597144112132092,-2.278237593192207,0.14354351690679865
565,S01,L01,M12,3.581250207662799,0.0,0.0,0.0,FALSE,6640,452.0548224144632,213.65026920607454,0.0,2.976975748160465,-1.3966998608138086,-0.3558952689590414,6643.581250207662,452.0548224144632,213.65026920607454,0.0,0.8049515426272776,-0.9421957661142649,-2.02514676998571
566,S01,L01,M13,3.5862846079058075,0.0,0.0,0.0,FALSE,6640,452.0548224144632,213.65026920607454,0.0,2.976975748160465,-1.3966998608138086,-0.3558952689590414,6643.586284607906,452.0548224144632,213.65026920607454,0.0,-0.2991077113303338,1.790822949813788,0.2204762584967694
567,S01,L01,M11,2.958528348012461,0.0,0.0,0.0,FALSE,6670,453.33002833881125,210.93099678883752,0.0,4.898972039282581,1.318734177600096,-2.730320176727878,6672.958528348013,453.33002833881125,210.93099678883752,0.0,1.0855548791305125,-2.693996784376079,-0.26735821553715106
568,S01,L01,M12,3.5795769371237283,0.0,0.0,0.0,FALSE,6670,453.33002833881125,210.93099678883752,0.0,4.898972039282581,1.318734177600096,-2.730320176727878,6673.579576937123,453.33002833881125,210.93099678883752,0.0,3.469158469826854,-4.620306295509743,-0.6325013711841867
569,S01,L01,M13,3.588798188473069,0.0,0.0,0.0,FALSE,6670,453.33002833881125,210.93099678883752,0.0,4.898972039282581,1.318734177600096,-2.730320176727878,6673.588798188473,453.33002833881125,210.93099678883752,0.0,-2.574495161205218,-0.5058735603472169,-1.3874620399341213
570,S01,L01,M11,2.9576170010613803,0.0,0.0,0.0,FALSE,6700,454.58887704111146,208.20411348122127,0.0,1.2606244803350621,-0.9460161447541855,-0.7765646164024769,6702.957617001061,454.58887704111146,208.20411348122127,0.0,1.4546435425855473,-2.5449467874114524,0.723336567124631
571,S01,L01,M12,3.5779007558342117,0.0,0.0,0.0,FALSE,6700,454.58887704111146,208.20411348122127,0.0,1.2606244803350621,-0.9460161447541855,-0.7765646164024769,6703.577900755834,454.58887704111146,208.20411348122127,0.0,-3.2819415217759635,-0.9515142503516119,-1.0767050140798928
572,S01,L01,M13,3.5912798946679105,0.0,0.0,0.0,FALSE,6700,454.58887704111146,208.20411348122127,0.0,1.2606244803350621,-0.9460161447541855,-0.7765646164024769,6703.591279894668,454.58887704111146,208.20411348122127,0.0,0.3298825593663928,0.42494294837889196,-2.880906802603917
573,S01,L01,M11,2.95670056532245,0.0,0.0,0.0,FALSE,6730,455.8313230991184,205.46971767563983,0.0,-2.355851501531131,3.350376621339608,-2.4426304362875886,6732.9567005653225,455.8313230991184,205.46971767563983,0.0,-1.4170729511352167,-3.102996296419517,1.2085808543830652
574,S01,L01,M12,3.5762558928058183,0.0,0.0,0.0,FALSE,6730,455.8313230991184,205.46971767563983,0.0,-2.355851501531131,3.350376621339608,-2.4426304362875886,6733.576255892805,455.8313230991184,205.46971767563983,0.0,-2.4407575919663755,1.5547425945196562,0.662041334065011
575,S01,L01,M13,3.5937564722068647,0.0,0.0,0.0,FALSE,6730,455.8313230991184,205.46971767563983,0.0,-2.355851501531131,3.350376621339608,-2.4426304362875886,6733.593756472207,455.8313230991184,205.46971767563983,0.0,-1.6686878529292977,-2.8358979539291322,-2.2418887719142355
576,S01,L01,M11,2.955817288470292,0.0,0.0,0.0,FALSE,6760,457.05732168243316,202.72790803557564,0.0,0.28613411019625945,-2.0746079343411328,-1.187061059643369,6762.95581728847,457.05732168243316,202.72790803557564,0.0,1.9599058301762033,-0.19924985403994094,2.229323617323851
577,S01,L01,M12,3.574478159612397,0.0,0.0,0.0,FALSE,6760,457.05732168243316,202.72790803557564,0.0,0.28613411019625945,-2.0746079343411328,-1.187061059643369,6763.574478159612,457.05732168243316,202.72790803557564,0.0,1.06010101501431,-3.768958400837435,0.17662093907811136
578,S01,L01,M13,3.596191352405078,0.0,0.0,0.0,FALSE,6760,457.05732168243316,202.72790803557564,0.0,0.28613411019625945,-2.0746079343411328,-1.187061059643369,6763.596191352405,457.05732168243316,202.72790803557564,0.0,-1.0860045115677102,2.8872826901076176,1.346779270699636
579,S01,L01,M11,2.9549536202562203,0.0,0.0,0.0,FALSE,6790,458.26682855412054,199.97878349202017,0.0,3.5454635171625823,-0.6272419542992026,1.1663815172001406,6792.954953620257,458.26682855412054,199.97878349202017,0.0,2.608186254880165,-1.5339845474590905,2.171896712810622
580,S01,L01,M12,3.572818237013607,0.0,0.0,0.0,FALSE,6790,458.26682855412054,199.97878349202017,0.0,3.5454635171625823,-0.6272419542992026,1.1663815172001406,6793.572818237014,458.26682855412054,199.97878349202017,0.0,1.8038521381921866,2.8739747868100727,-1.318236657216648
581,S01,L01,M13,3.59866021837712,0.0,0.0,0.0,FALSE,6790,458.26682855412054,199.97878349202017,0.0,3.5454635171625823,-0.6272419542992026,1.1663815172001406,6793.5986602183775,458.26682855412054,199.97878349202017,0.0,4.347812390726304,-0.3949784632689621,-1.0403685806515044
582,S01,L01,M11,2.9540808306734267,0.0,0.0,0.0,FALSE,6820,459.4598000723056,197.2224432399036,0.0,-0.193456269029744,2.5934539951807967,0.8763980673191816,6822.954080830674,459.4598000723056,197.2224432399036,0.0,-1.6609404554861176,-3.677890113764248,0.2657758007349039
583,S01,L01,M12,3.571074524452543,0.0,0.0,0.0,FALSE,6820,459.4598000723056,197.2224432399036,0.0,-0.193456269029744,2.5934539951807967,0.8763980673191816,6823.571074524452,459.4598000723056,197.2224432399036,0.0,0.21922624440812094,-2.8071554034152153,0.08216792705094896
584,S01,L01,M13,3.6010911487587034,0.0,0.0,0.0,FALSE,6820,459.4598000723056,197.2224432399036,0.0,-0.193456269029744,2.5934539951807967,0.8763980673191816,6823.601091148758,459.4598000723056,197.2224432399036,0.0,-0.7775935340282596,1.3867615483748688,-0.3671624801399966
585,S01,L01,M11,2.9532150164423503,0.0,0.0,0.0,FALSE,6850,460.6361931917478,194.4589867345163,0.0,1.346578270531961,-2.076698139117539,-2.1103957514307234,6852.953215016442,460.6361931917478,194.4589867345163,0.0,2.59895943656277,-1.652568962087573,-0.734347291315602
586,S01,L01,M12,3.5693583498353707,0.0,0.0,0.0,FALSE,6850,460.6361931917478,194.4589867345163,0.0,1.346578270531961,-2.076698139117539,-2.1103957514307234,6853.569358349835,460.6361931917478,194.4589867345163,0.0,1.186643059700638,0.08753436963221152,-4.182685656527424
587,S01,L01,M13,3.603628713168506,0.0,0.0,0.0,FALSE,6850,460.6361931917478,194.4589867345163,0.0,1.346578270531961,-2.076698139117539,-2.1103957514307234,6853.603628713168,460.6361931917478,194.4589867345163,0.0,-0.5453387780357533,-2.8142697125948617,-4.841377620648419
588,S01,L01,M11,2.9523993378675235,0.0,0.0,0.0,FALSE,6880,461.79596546539494,191.6885136879197,0.0,1.6902617016709403,2.7971628248961533,-0.9114850964340762,6882.952399337868,461.79596546539494,191.6885136879197,0.0,-0.15718292504855183,-0.6340587139240198,-0.027081241457891213
589,S01,L01,M12,3.567618260788674,0.0,0.0,0.0,FALSE,6880,461.79596546539494,191.6885136879197,0.0,1.6902617016709403,2.7971628248961533,-0.9114850964340762,6883.567618260789,461.79596546539494,191.6885136879197,0.0,-3.487766847947563,-0.3726856226729364,1.477217097540531
590,S01,L01,M13,3.6059897015438285,0.0,0.0,0.0,FALSE,6880,461.79596546539494,191.6885136879197,0.0,1.6902617016709403,2.7971628248961533,-0.9114850964340762,6883.605989701544,461.79596546539494,191.6885136879197,0.0,-0.44062472835424815,0.028052453255537502,0.9564054025000732
591,S01,L01,M11,2.951595309445426,0.0,0.0,0.0,FALSE,6910,462.93907504591397,188.91112406534884,0.0,-4.350667768101026,-1.9229978034916853,1.8402357233862776,6912.951595309445,462.93907504591397,188.91112406534884,0.0,0.8815361440489504,-2.516334682487886,-2.1688224122654707
592,S01,L01,M12,3.5658554210455513,0.0,0.0,0.0,FALSE,6910,462.93907504591397,188.91112406534884,0.0,-4.350667768101026,-1.9229978034916853,1.8402357233862776,6913.565855421046,462.93907504591397,188.91112406534884,0.0,1.16243103320487,3.4272866789372523,-0.10618046171281996
593,S01,L01,M13,3.6084368975393786,0.0,0.0,0.0,FALSE,6910,462.93907504591397,188.91112406534884,0.0,-4.350667768101026,-1.9229978034916853,1.8402357233862776,6913.60843689754,462.93907504591397,188.91112406534884,0.0,2.3386148616653553,-4.516665465031482,2.568543584220254
594,S01,L01,M11,2.9508015662630243,0.0,0.0,0.0,FALSE,6940,464.06548068720156,186.12691808160517,0.0,-2.082870918885943,0.031004309665220265,-3.593148830231461,6942.950801566263,464.06548068720156,186.12691808160517,0.0,0.8283707342607995,-1.9649414102368308,2.559927080256848
